order_id,order_date,city,states,sales_channel,store_type,product_category,quantity,unit_price,discount_percent,net_sales_amount,payment_mode,customer_gender,customer_age
ORD1072874,31-08-2024,Bengaluru,Karnataka,Offline,High Street Store,Computer Glasses,2,2911,10,5239.8,Cash,Female,30
ORD1072875,08-12-2024,Bhubaneswar,Odisha,Online,Online Only,Contact Lenses,1,2964,15,2519.4,Cash,Female,37
ORD1072876,23-12-2022,Lucknow,Uttar Pradesh,Offline,Online Only,Sunglasses,3,2446,0,7338,UPI,Female,64
ORD1072877,04-11-2025,Faridabad,Haryana,Offline,Mall Store,Computer Glasses,1,3606,10,3245.4,Credit Card,Male,42
ORD1072878,10-03-2024,Jaipur,Rajasthan,Online,Online Only,Sunglasses,3,4181,0,12543,Credit Card,Female,62
ORD1072879,04-03-2022,Delhi,Delhi,Online,Online Only,Contact Lenses,3,1549,15,3949.95,Cash,Male,49
ORD1072880,14-03-2025,Delhi,Delhi,Offline,High Street Store,Contact Lenses,2,3926,15,6674.2,Net Banking,Male,54
ORD1072881,08-04-2025,Coimbatore,Tamil Nadu,Offline,High Street Store,Computer Glasses,1,1895,20,1516,Credit Card,Male,52
ORD1072882,27-05-2023,Noida,Uttar Pradesh,Offline,Standalone Store,Computer Glasses,1,2309,0,2309,Credit Card,Female,62
ORD1072883,05-10-2025,Jaipur,Rajasthan,Online,Online Only,Sunglasses,2,2062,5,3917.8,Cash,Other,32
ORD1072884,06-02-2024,Indore,Madhya Pradesh,Offline,Mall Store,Sunglasses,2,1626,0,3252,Cash,Male,42
ORD1072885,14-08-2024,Lucknow,Uttar Pradesh,Offline,Standalone Store,Sunglasses,2,4740,20,7584,UPI,Male,50
ORD1072886,27-09-2025,Bhubaneswar,Odisha,Online,Online Only,Contact Lenses,1,3792,0,3792,Credit Card,Other,42
ORD1072887,13-08-2024,Delhi,Delhi,Online,Online Only,Sunglasses,3,4053,5,11551.05,Cash,Female,18
ORD1072888,11-04-2024,Bhubaneswar,Odisha,Offline,High Street Store,Eyeglasses,2,3197,0,6394,Net Banking,Other,46
ORD1072889,05-02-2025,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,1,4863,15,4133.55,Cash,Female,33
ORD1072890,30-12-2025,Ranchi,Jharkhand,Offline,Online Only,Contact Lenses,1,4272,10,3844.8,Cash,Female,45
ORD1072891,02-07-2023,Mumbai,Maharashtra,Offline,Standalone Store,Sunglasses,3,2194,0,6582,Credit Card,Female,29
ORD1072892,17-05-2024,Indore,Madhya Pradesh,Offline,Online Only,Contact Lenses,1,3267,0,3267,Credit Card,Female,25
ORD1072893,11-07-2023,Coimbatore,Tamil Nadu,Online,Online Only,Sunglasses,1,1514,10,1362.6,Debit Card,Female,30
ORD1072894,06-10-2023,Ranchi,Jharkhand,Online,Online Only,Computer Glasses,2,2920,10,5256,Debit Card,Other,54
ORD1072895,03-04-2023,Ranchi,Jharkhand,Offline,High Street Store,Computer Glasses,3,1538,15,3921.9,Net Banking,Female,50
ORD1072896,04-11-2022,Hyderabad,Telangana,Offline,Standalone Store,Computer Glasses,2,3466,0,6932,Net Banking,Male,53
ORD1072897,14-02-2025,Gurugram,Haryana,Online,Online Only,Eyeglasses,1,3723,5,3536.85,Cash,Female,52
ORD1072898,21-03-2023,Noida,Uttar Pradesh,Online,Online Only,Contact Lenses,3,1841,0,5523,Debit Card,Male,35
ORD1072899,23-11-2023,Patna,Bihar,Online,Online Only,Computer Glasses,1,1146,5,1088.7,UPI,Female,50
ORD1072900,27-04-2023,Bhubaneswar,Odisha,Offline,High Street Store,Computer Glasses,2,1055,15,1793.5,Net Banking,Female,20
ORD1072901,16-05-2023,Bhopal,Madhya Pradesh,Offline,High Street Store,Sunglasses,1,1530,0,1530,Net Banking,Other,22
ORD1072902,24-12-2023,Kolkata,West Bengal,Offline,High Street Store,Sunglasses,2,2917,10,5250.6,UPI,Other,59
ORD1072903,01-06-2024,Kochi,Kerala,Online,Online Only,Contact Lenses,3,3596,5,10248.6,Debit Card,Other,53
ORD1072904,28-03-2024,Indore,Madhya Pradesh,Offline,High Street Store,Eyeglasses,1,3545,0,3545,Cash,Male,47
ORD1072905,14-02-2024,Faridabad,Haryana,Online,Online Only,Computer Glasses,1,1797,0,1797,Net Banking,Male,42
ORD1072906,30-01-2023,Bhubaneswar,Odisha,Online,Online Only,Computer Glasses,3,2100,0,6300,Net Banking,Male,62
ORD1072907,15-01-2025,Hyderabad,Telangana,Offline,Mall Store,Sunglasses,1,4807,15,4085.95,UPI,Other,37
ORD1072908,05-08-2024,Chennai,Tamil Nadu,Online,Online Only,Contact Lenses,1,4016,10,3614.4,Debit Card,Male,64
ORD1072909,29-07-2022,Chennai,Tamil Nadu,Online,Online Only,Contact Lenses,1,1570,10,1413,Cash,Male,34
ORD1072910,07-01-2023,Faridabad,Haryana,Offline,Standalone Store,Eyeglasses,3,3382,5,9638.7,Debit Card,Female,45
ORD1072911,16-01-2022,Faridabad,Haryana,Online,Online Only,Computer Glasses,1,1563,15,1328.55,Cash,Other,57
ORD1072912,17-12-2022,Patna,Bihar,Online,Online Only,Sunglasses,3,1187,0,3561,Cash,Male,20
ORD1072913,05-08-2025,Bhopal,Madhya Pradesh,Online,Online Only,Computer Glasses,3,4442,15,11327.1,Debit Card,Female,45
ORD1072914,21-06-2024,Bhubaneswar,Odisha,Offline,Mall Store,Eyeglasses,1,3074,15,2612.9,Cash,Other,40
ORD1072915,21-04-2025,Ranchi,Jharkhand,Online,Online Only,Computer Glasses,2,3308,10,5954.4,Net Banking,Other,32
ORD1072916,16-04-2023,Lucknow,Uttar Pradesh,Offline,Online Only,Sunglasses,1,1125,20,900,Debit Card,Other,29
ORD1072917,09-02-2022,Faridabad,Haryana,Offline,Standalone Store,Computer Glasses,2,3969,15,6747.3,UPI,Male,59
ORD1072918,21-04-2025,Faridabad,Haryana,Offline,Online Only,Contact Lenses,1,3860,25,2895,Net Banking,Male,22
ORD1072919,16-10-2025,Mumbai,Maharashtra,Online,Online Only,Computer Glasses,1,3136,15,2665.6,UPI,Other,24
ORD1072920,14-06-2025,Bengaluru,Karnataka,Online,Online Only,Computer Glasses,1,3270,0,3270,Cash,Female,28
ORD1072921,22-06-2023,Patna,Bihar,Online,Online Only,Sunglasses,1,2592,5,2462.4,Debit Card,Other,30
ORD1072922,15-11-2023,Delhi,Delhi,Online,Online Only,Eyeglasses,2,3621,15,6155.7,Debit Card,Other,47
ORD1072923,15-11-2024,Ahmedabad,Gujarat,Online,Online Only,Eyeglasses,1,958,5,910.1,Debit Card,Other,38
ORD1072924,30-09-2022,Pune,Maharashtra,Offline,Mall Store,Eyeglasses,1,2249,5,2136.55,UPI,Other,18
ORD1072925,13-01-2025,Noida,Uttar Pradesh,Online,Online Only,Sunglasses,3,3860,5,11001,Credit Card,Female,39
ORD1072926,27-11-2022,Faridabad,Haryana,Online,Online Only,Eyeglasses,1,2199,20,1759.2,Debit Card,Other,39
ORD1072927,21-08-2024,Pune,Maharashtra,Online,Online Only,Sunglasses,2,2078,0,4156,UPI,Other,24
ORD1072928,06-02-2024,Patna,Bihar,Offline,Standalone Store,Sunglasses,3,4751,15,12115.05,Debit Card,Female,55
ORD1072929,13-07-2022,Patna,Bihar,Online,Online Only,Eyeglasses,3,2862,10,7727.4,Credit Card,Female,46
ORD1072930,07-05-2023,Patna,Bihar,Online,Online Only,Computer Glasses,2,1663,15,2827.1,Net Banking,Male,32
ORD1072931,08-12-2023,Chandigarh,Chandigarh,Offline,Mall Store,Computer Glasses,3,941,10,2540.7,Cash,Other,50
ORD1072932,14-06-2023,Chennai,Tamil Nadu,Offline,Mall Store,Contact Lenses,2,3279,5,6230.1,Credit Card,Male,26
ORD1072933,07-02-2023,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,1,2166,0,2166,Credit Card,Female,24
ORD1072934,31-10-2025,Ahmedabad,Gujarat,Offline,Standalone Store,Contact Lenses,3,1265,0,3795,Cash,Other,23
ORD1072935,29-12-2022,Delhi,Delhi,Online,Online Only,Eyeglasses,3,2476,10,6685.2,Net Banking,Other,28
ORD1072936,17-12-2025,Kochi,Kerala,Offline,Online Only,Sunglasses,1,1709,10,1538.1,Net Banking,Female,30
ORD1072937,19-06-2023,Jaipur,Rajasthan,Offline,Standalone Store,Contact Lenses,1,2036,10,1832.4,UPI,Female,19
ORD1072938,24-09-2025,Pune,Maharashtra,Offline,Online Only,Sunglasses,3,2377,0,7131,Credit Card,Female,37
ORD1072939,09-06-2023,Cuttack,Odisha,Offline,Mall Store,Sunglasses,3,1152,10,3110.4,Credit Card,Other,24
ORD1072940,26-10-2024,Lucknow,Uttar Pradesh,Offline,Online Only,Sunglasses,3,3559,15,9075.45,Credit Card,Male,19
ORD1072941,01-05-2022,Gurugram,Haryana,Online,Online Only,Contact Lenses,1,2350,15,1997.5,Credit Card,Female,51
ORD1072942,10-08-2024,Lucknow,Uttar Pradesh,Offline,Mall Store,Eyeglasses,2,1891,10,3403.8,Cash,Other,28
ORD1072943,01-09-2022,Lucknow,Uttar Pradesh,Offline,Mall Store,Computer Glasses,2,4908,0,9816,Cash,Other,53
ORD1072944,10-01-2022,Jaipur,Rajasthan,Offline,High Street Store,Eyeglasses,3,2434,15,6206.7,Cash,Other,33
ORD1072945,07-08-2024,Ranchi,Jharkhand,Online,Online Only,Contact Lenses,3,3126,15,7971.3,Cash,Other,22
ORD1072946,06-11-2025,Hyderabad,Telangana,Online,Online Only,Sunglasses,1,4656,0,4656,Credit Card,Female,44
ORD1072947,21-05-2022,Trivandrum,Kerala,Online,Online Only,Computer Glasses,1,4316,0,4316,UPI,Female,48
ORD1072948,05-01-2022,Trivandrum,Kerala,Offline,Standalone Store,Computer Glasses,3,2104,5,5996.4,Cash,Female,20
ORD1072949,23-01-2022,Bengaluru,Karnataka,Offline,Standalone Store,Computer Glasses,3,3562,10,9617.4,UPI,Female,48
ORD1072950,05-12-2025,Pune,Maharashtra,Offline,Mall Store,Contact Lenses,3,2022,10,5459.4,Credit Card,Other,59
ORD1072951,21-06-2024,Bhubaneswar,Odisha,Offline,Mall Store,Sunglasses,3,1614,0,4842,Net Banking,Male,28
ORD1072952,04-12-2024,Bhopal,Madhya Pradesh,Online,Online Only,Eyeglasses,1,1115,15,947.75,Net Banking,Other,54
ORD1072953,18-12-2024,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,2,3944,20,6310.4,UPI,Other,62
ORD1072954,22-08-2023,Ahmedabad,Gujarat,Online,Online Only,Eyeglasses,1,1348,15,1145.8,Debit Card,Male,19
ORD1072955,14-09-2022,Delhi,Delhi,Online,Online Only,Sunglasses,2,1363,10,2453.4,Net Banking,Other,30
ORD1072956,18-09-2025,Delhi,Delhi,Offline,Standalone Store,Contact Lenses,2,4230,5,8037,UPI,Male,58
ORD1072957,25-05-2022,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,1,2964,10,2667.6,Net Banking,Female,29
ORD1072958,28-03-2024,Kochi,Kerala,Offline,Standalone Store,Contact Lenses,2,4149,15,7053.3,Debit Card,Female,60
ORD1072959,30-01-2024,Jaipur,Rajasthan,Online,Online Only,Eyeglasses,2,4508,0,9016,Cash,Female,54
ORD1072960,08-01-2025,Kolkata,West Bengal,Online,Online Only,Computer Glasses,2,2995,15,5091.5,UPI,Other,43
ORD1072961,15-09-2023,Kolkata,West Bengal,Offline,Mall Store,Eyeglasses,2,3028,5,5753.2,Cash,Other,42
ORD1072962,14-08-2023,Gurugram,Haryana,Online,Online Only,Sunglasses,3,3819,20,9165.6,UPI,Other,60
ORD1072963,13-06-2023,Pune,Maharashtra,Offline,High Street Store,Eyeglasses,3,1302,10,3515.4,Debit Card,Male,48
ORD1072964,09-10-2024,Delhi,Delhi,Offline,High Street Store,Sunglasses,2,4036,15,6861.2,Cash,Male,54
ORD1072965,18-06-2022,Chandigarh,Chandigarh,Offline,Standalone Store,Computer Glasses,1,2828,10,2545.2,Net Banking,Other,27
ORD1072966,23-10-2022,Delhi,Delhi,Online,Online Only,Contact Lenses,1,2843,10,2558.7,Cash,Male,45
ORD1072967,06-03-2024,Bhopal,Madhya Pradesh,Online,Online Only,Computer Glasses,1,3606,15,3065.1,Cash,Male,37
ORD1072968,02-07-2022,Noida,Uttar Pradesh,Online,Online Only,Eyeglasses,2,1458,20,2332.8,Net Banking,Male,26
ORD1072969,19-02-2025,Trivandrum,Kerala,Online,Online Only,Contact Lenses,3,2580,5,7353,Credit Card,Male,26
ORD1072970,03-06-2025,Jaipur,Rajasthan,Offline,Online Only,Computer Glasses,2,2301,10,4141.8,Debit Card,Male,43
ORD1072971,20-05-2024,Chennai,Tamil Nadu,Online,Online Only,Eyeglasses,3,1429,10,3858.3,Net Banking,Female,28
ORD1072972,09-10-2024,Bhopal,Madhya Pradesh,Offline,Standalone Store,Contact Lenses,2,4550,25,6825,Debit Card,Female,18
ORD1072973,19-06-2022,Ahmedabad,Gujarat,Online,Online Only,Contact Lenses,2,1099,25,1648.5,Cash,Female,28
ORD1072974,15-04-2022,Patna,Bihar,Offline,Standalone Store,Contact Lenses,2,3965,5,7533.5,Debit Card,Other,40
ORD1072975,10-04-2025,Trivandrum,Kerala,Online,Online Only,Eyeglasses,2,4616,25,6924,Net Banking,Male,30
ORD1072976,26-04-2025,Delhi,Delhi,Offline,High Street Store,Contact Lenses,3,3781,0,11343,Debit Card,Other,32
ORD1072977,15-12-2024,Faridabad,Haryana,Online,Online Only,Eyeglasses,1,4617,5,4386.15,UPI,Female,63
ORD1072978,21-05-2024,Kolkata,West Bengal,Online,Online Only,Sunglasses,3,4031,10,10883.7,Credit Card,Female,51
ORD1072979,28-08-2022,Cuttack,Odisha,Offline,Standalone Store,Sunglasses,3,1018,15,2595.9,Debit Card,Other,27
ORD1072980,01-08-2024,Delhi,Delhi,Online,Online Only,Contact Lenses,1,4452,0,4452,UPI,Female,25
ORD1072981,27-01-2025,Kolkata,West Bengal,Online,Online Only,Sunglasses,2,4014,0,8028,UPI,Male,23
ORD1072982,21-01-2025,Coimbatore,Tamil Nadu,Offline,Standalone Store,Eyeglasses,1,3752,10,3376.8,Cash,Other,62
ORD1072983,24-03-2025,Bhopal,Madhya Pradesh,Offline,Standalone Store,Sunglasses,3,3510,20,8424,Credit Card,Male,52
ORD1072984,15-12-2023,Mumbai,Maharashtra,Online,Online Only,Contact Lenses,3,2681,5,7640.85,Debit Card,Other,24
ORD1072985,10-07-2023,Gurugram,Haryana,Offline,High Street Store,Computer Glasses,2,2876,15,4889.2,Debit Card,Other,39
ORD1072986,19-04-2023,Noida,Uttar Pradesh,Online,Online Only,Sunglasses,2,2750,0,5500,Debit Card,Male,55
ORD1072987,25-12-2025,Jaipur,Rajasthan,Offline,Mall Store,Contact Lenses,1,1929,0,1929,Cash,Male,19
ORD1072988,25-12-2024,Noida,Uttar Pradesh,Online,Online Only,Sunglasses,2,1029,20,1646.4,Cash,Male,22
ORD1072989,03-03-2025,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,1,4259,5,4046.05,Cash,Female,38
ORD1072990,27-08-2023,Ahmedabad,Gujarat,Offline,Online Only,Sunglasses,2,3138,0,6276,UPI,Female,46
ORD1072991,19-05-2023,Pune,Maharashtra,Online,Online Only,Eyeglasses,3,4620,15,11781,Debit Card,Female,26
ORD1072992,04-12-2022,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,1,3575,5,3396.25,UPI,Other,36
ORD1072993,19-08-2022,Kolkata,West Bengal,Online,Online Only,Computer Glasses,2,1000,0,2000,Cash,Male,23
ORD1072994,07-04-2023,Chennai,Tamil Nadu,Online,Online Only,Sunglasses,2,2314,0,4628,Debit Card,Other,34
ORD1072995,12-10-2022,Chennai,Tamil Nadu,Offline,Online Only,Eyeglasses,3,2221,5,6329.85,UPI,Female,44
ORD1072996,09-03-2022,Ranchi,Jharkhand,Online,Online Only,Sunglasses,3,1511,10,4079.7,Credit Card,Other,47
ORD1072997,27-09-2023,Indore,Madhya Pradesh,Offline,Online Only,Contact Lenses,1,1358,0,1358,Net Banking,Male,43
ORD1072998,06-02-2023,Chennai,Tamil Nadu,Online,Online Only,Computer Glasses,1,3072,5,2918.4,Net Banking,Male,30
ORD1072999,29-12-2024,Patna,Bihar,Offline,Mall Store,Computer Glasses,2,4642,25,6963,Cash,Female,27
ORD1073000,12-08-2022,Delhi,Delhi,Offline,Standalone Store,Computer Glasses,2,3303,25,4954.5,Net Banking,Other,61
ORD1073001,08-04-2024,Gurugram,Haryana,Offline,High Street Store,Eyeglasses,3,2423,10,6542.1,Cash,Male,62
ORD1073002,24-03-2025,Bhopal,Madhya Pradesh,Offline,High Street Store,Contact Lenses,3,3790,20,9096,UPI,Other,21
ORD1073003,24-08-2022,Faridabad,Haryana,Online,Online Only,Computer Glasses,2,3773,15,6414.1,Net Banking,Female,54
ORD1073004,17-06-2022,Jaipur,Rajasthan,Online,Online Only,Contact Lenses,3,3428,0,10284,Net Banking,Other,18
ORD1073005,26-10-2024,Faridabad,Haryana,Offline,High Street Store,Contact Lenses,1,4767,20,3813.6,UPI,Other,62
ORD1073006,22-08-2023,Jaipur,Rajasthan,Online,Online Only,Computer Glasses,2,3906,5,7421.4,UPI,Male,22
ORD1073007,05-05-2024,Mumbai,Maharashtra,Online,Online Only,Sunglasses,2,1638,20,2620.8,UPI,Female,62
ORD1073008,01-10-2023,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,3,3200,10,8640,Credit Card,Female,51
ORD1073009,08-06-2023,Bengaluru,Karnataka,Offline,Online Only,Contact Lenses,1,1355,10,1219.5,Credit Card,Male,64
ORD1073010,15-04-2024,Gurugram,Haryana,Offline,Online Only,Sunglasses,3,2385,20,5724,UPI,Male,63
ORD1073011,04-09-2022,Chennai,Tamil Nadu,Offline,Standalone Store,Sunglasses,2,4597,5,8734.3,Debit Card,Other,36
ORD1073012,19-03-2025,Jaipur,Rajasthan,Online,Online Only,Sunglasses,1,2442,15,2075.7,UPI,Other,25
ORD1073013,24-11-2025,Ranchi,Jharkhand,Offline,Online Only,Contact Lenses,3,2020,10,5454,Net Banking,Female,58
ORD1073014,23-11-2023,Cuttack,Odisha,Online,Online Only,Computer Glasses,3,2505,15,6387.75,Net Banking,Other,52
ORD1073015,10-07-2024,Bengaluru,Karnataka,Offline,High Street Store,Computer Glasses,1,817,5,776.15,Credit Card,Female,53
ORD1073016,05-09-2022,Hyderabad,Telangana,Offline,High Street Store,Eyeglasses,2,2153,10,3875.4,Cash,Other,57
ORD1073017,06-10-2024,Mumbai,Maharashtra,Offline,Standalone Store,Contact Lenses,1,3339,0,3339,UPI,Female,37
ORD1073018,21-10-2025,Ranchi,Jharkhand,Offline,Online Only,Contact Lenses,1,4911,5,4665.45,Cash,Female,53
ORD1073019,13-07-2022,Cuttack,Odisha,Online,Online Only,Sunglasses,2,3195,10,5751,Credit Card,Female,40
ORD1073020,25-06-2022,Indore,Madhya Pradesh,Offline,Online Only,Eyeglasses,3,2420,25,5445,Credit Card,Male,63
ORD1073021,26-12-2023,Bhopal,Madhya Pradesh,Online,Online Only,Contact Lenses,1,3489,0,3489,Cash,Male,39
ORD1073022,31-12-2025,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,3,1108,25,2493,UPI,Female,28
ORD1073023,06-01-2024,Noida,Uttar Pradesh,Online,Online Only,Sunglasses,3,4189,10,11310.3,Cash,Female,36
ORD1073024,09-12-2023,Noida,Uttar Pradesh,Online,Online Only,Contact Lenses,1,2622,0,2622,Cash,Other,47
ORD1073025,28-09-2023,Mumbai,Maharashtra,Online,Online Only,Eyeglasses,2,823,10,1481.4,Cash,Male,33
ORD1073026,20-01-2022,Indore,Madhya Pradesh,Online,Online Only,Sunglasses,1,2012,15,1710.2,Credit Card,Other,30
ORD1073027,23-09-2023,Ranchi,Jharkhand,Online,Online Only,Eyeglasses,3,4312,5,12289.2,Debit Card,Male,50
ORD1073028,02-08-2022,Mumbai,Maharashtra,Online,Online Only,Sunglasses,1,3893,5,3698.35,UPI,Female,30
ORD1073029,27-06-2025,Bengaluru,Karnataka,Offline,Mall Store,Eyeglasses,3,2960,0,8880,Cash,Female,57
ORD1073030,13-03-2022,Lucknow,Uttar Pradesh,Offline,High Street Store,Sunglasses,1,3395,5,3225.25,Cash,Male,58
ORD1073031,22-09-2023,Gurugram,Haryana,Offline,Online Only,Sunglasses,2,2984,20,4774.4,Credit Card,Male,29
ORD1073032,01-04-2025,Indore,Madhya Pradesh,Online,Online Only,Contact Lenses,2,1946,15,3308.2,Cash,Other,57
ORD1073033,23-02-2025,Lucknow,Uttar Pradesh,Online,Online Only,Computer Glasses,2,4098,10,7376.4,Cash,Male,62
ORD1073034,17-02-2024,Bhubaneswar,Odisha,Online,Online Only,Sunglasses,1,4362,10,3925.8,UPI,Female,44
ORD1073035,11-06-2022,Faridabad,Haryana,Online,Online Only,Contact Lenses,1,3278,0,3278,Net Banking,Female,41
ORD1073036,22-05-2025,Lucknow,Uttar Pradesh,Online,Online Only,Sunglasses,2,1548,15,2631.6,UPI,Female,46
ORD1073037,05-04-2022,Patna,Bihar,Offline,Mall Store,Eyeglasses,3,985,10,2659.5,Debit Card,Male,47
ORD1073038,16-03-2024,Coimbatore,Tamil Nadu,Offline,Mall Store,Contact Lenses,1,2983,10,2684.7,Cash,Female,37
ORD1073039,19-02-2023,Ahmedabad,Gujarat,Offline,Mall Store,Computer Glasses,3,4831,5,13768.35,Debit Card,Other,62
ORD1073040,13-07-2025,Bhubaneswar,Odisha,Offline,Mall Store,Computer Glasses,1,2905,15,2469.25,Net Banking,Female,38
ORD1073041,20-10-2023,Trivandrum,Kerala,Online,Online Only,Sunglasses,1,2527,10,2274.3,Debit Card,Female,53
ORD1073042,23-06-2023,Coimbatore,Tamil Nadu,Online,Online Only,Eyeglasses,3,4305,0,12915,Debit Card,Female,19
ORD1073043,21-07-2023,Kolkata,West Bengal,Online,Online Only,Eyeglasses,3,2947,15,7514.85,Credit Card,Female,43
ORD1073044,05-03-2025,Bhubaneswar,Odisha,Online,Online Only,Computer Glasses,2,2102,20,3363.2,Credit Card,Other,58
ORD1073045,02-07-2022,Indore,Madhya Pradesh,Online,Online Only,Computer Glasses,3,3815,10,10300.5,UPI,Female,44
ORD1073046,31-03-2025,Chandigarh,Chandigarh,Online,Online Only,Contact Lenses,1,4038,0,4038,Credit Card,Other,64
ORD1073047,04-10-2025,Indore,Madhya Pradesh,Online,Online Only,Contact Lenses,3,4126,5,11759.1,Credit Card,Female,51
ORD1073048,03-09-2024,Ahmedabad,Gujarat,Offline,High Street Store,Sunglasses,3,1613,0,4839,Debit Card,Female,60
ORD1073049,12-10-2025,Kochi,Kerala,Offline,Mall Store,Eyeglasses,1,1289,0,1289,Credit Card,Other,39
ORD1073050,27-08-2023,Bhubaneswar,Odisha,Online,Online Only,Contact Lenses,1,3502,15,2976.7,UPI,Other,35
ORD1073051,06-10-2024,Jaipur,Rajasthan,Online,Online Only,Contact Lenses,1,4300,0,4300,Cash,Male,56
ORD1073052,05-11-2023,Mumbai,Maharashtra,Offline,High Street Store,Sunglasses,3,4110,15,10480.5,Debit Card,Other,31
ORD1073053,06-12-2022,Faridabad,Haryana,Offline,Online Only,Computer Glasses,2,4334,15,7367.8,Net Banking,Male,35
ORD1073054,29-05-2025,Delhi,Delhi,Offline,Standalone Store,Sunglasses,3,4793,15,12222.15,UPI,Other,32
ORD1073055,18-05-2024,Cuttack,Odisha,Offline,Online Only,Eyeglasses,1,1623,0,1623,UPI,Male,48
ORD1073056,18-09-2024,Mumbai,Maharashtra,Online,Online Only,Sunglasses,3,4670,15,11908.5,Credit Card,Male,28
ORD1073057,18-01-2025,Delhi,Delhi,Offline,High Street Store,Sunglasses,2,4469,15,7597.3,Net Banking,Female,41
ORD1073058,08-05-2022,Kochi,Kerala,Offline,Standalone Store,Computer Glasses,3,1193,15,3042.15,Debit Card,Female,62
ORD1073059,06-11-2024,Gurugram,Haryana,Online,Online Only,Computer Glasses,3,1293,10,3491.1,Cash,Male,52
ORD1073060,08-03-2023,Mumbai,Maharashtra,Offline,High Street Store,Eyeglasses,1,1757,15,1493.45,Net Banking,Female,30
ORD1073061,10-04-2024,Mumbai,Maharashtra,Offline,Standalone Store,Contact Lenses,2,1525,10,2745,Cash,Female,24
ORD1073062,15-03-2022,Ahmedabad,Gujarat,Offline,Standalone Store,Eyeglasses,3,2694,20,6465.6,Debit Card,Other,35
ORD1073063,08-02-2022,Bhubaneswar,Odisha,Offline,Standalone Store,Computer Glasses,3,4525,5,12896.25,Credit Card,Other,29
ORD1073064,26-05-2025,Pune,Maharashtra,Offline,Mall Store,Sunglasses,3,4039,0,12117,Net Banking,Male,39
ORD1073065,05-03-2024,Gurugram,Haryana,Offline,High Street Store,Sunglasses,3,2956,15,7537.8,Net Banking,Female,60
ORD1073066,21-01-2024,Jaipur,Rajasthan,Offline,High Street Store,Eyeglasses,2,1607,10,2892.6,UPI,Female,44
ORD1073067,02-12-2022,Hyderabad,Telangana,Offline,Mall Store,Computer Glasses,1,4444,10,3999.6,UPI,Other,51
ORD1073068,29-06-2024,Bhubaneswar,Odisha,Offline,Mall Store,Sunglasses,3,1773,20,4255.2,Credit Card,Other,20
ORD1073069,03-05-2025,Jaipur,Rajasthan,Offline,Online Only,Eyeglasses,2,4517,0,9034,Net Banking,Female,55
ORD1073070,26-03-2024,Chennai,Tamil Nadu,Online,Online Only,Eyeglasses,3,1773,0,5319,Net Banking,Other,30
ORD1073071,19-09-2024,Indore,Madhya Pradesh,Offline,Standalone Store,Sunglasses,2,1997,15,3394.9,UPI,Male,25
ORD1073072,22-10-2025,Ahmedabad,Gujarat,Online,Online Only,Sunglasses,1,4963,0,4963,Debit Card,Other,53
ORD1073073,28-07-2025,Coimbatore,Tamil Nadu,Offline,Standalone Store,Contact Lenses,3,3065,15,7815.75,Credit Card,Female,34
ORD1073074,27-01-2022,Patna,Bihar,Offline,Online Only,Contact Lenses,3,1881,20,4514.4,UPI,Female,47
ORD1073075,13-08-2024,Trivandrum,Kerala,Online,Online Only,Contact Lenses,1,1243,15,1056.55,Cash,Other,25
ORD1073076,12-02-2024,Gurugram,Haryana,Online,Online Only,Contact Lenses,3,3939,0,11817,Debit Card,Female,44
ORD1073077,05-07-2024,Ranchi,Jharkhand,Online,Online Only,Sunglasses,2,1129,20,1806.4,Net Banking,Other,31
ORD1073078,22-08-2025,Bengaluru,Karnataka,Online,Online Only,Sunglasses,3,1100,20,2640,UPI,Male,57
ORD1073079,01-11-2025,Jaipur,Rajasthan,Online,Online Only,Sunglasses,2,1190,5,2261,Credit Card,Male,33
ORD1073080,29-01-2022,Jaipur,Rajasthan,Offline,Standalone Store,Computer Glasses,2,2657,25,3985.5,Cash,Male,26
ORD1073081,27-03-2024,Ranchi,Jharkhand,Offline,High Street Store,Sunglasses,3,1961,20,4706.4,Debit Card,Other,30
ORD1073082,14-05-2023,Delhi,Delhi,Online,Online Only,Eyeglasses,2,1647,5,3129.3,Debit Card,Male,29
ORD1073083,25-06-2025,Ranchi,Jharkhand,Online,Online Only,Sunglasses,3,4213,20,10111.2,Credit Card,Male,54
ORD1073084,02-04-2025,Faridabad,Haryana,Offline,Mall Store,Computer Glasses,1,3832,0,3832,Net Banking,Male,33
ORD1073085,05-09-2024,Gurugram,Haryana,Online,Online Only,Contact Lenses,2,2012,15,3420.4,Debit Card,Male,38
ORD1073086,14-12-2024,Chennai,Tamil Nadu,Online,Online Only,Contact Lenses,2,4179,20,6686.4,Debit Card,Other,52
ORD1073087,21-09-2023,Faridabad,Haryana,Offline,Mall Store,Eyeglasses,3,2156,15,5497.8,Cash,Male,19
ORD1073088,01-07-2023,Kochi,Kerala,Online,Online Only,Eyeglasses,3,4581,10,12368.7,Debit Card,Other,50
